crate_id,order_id,item_id,x_start,x_end,y_start,y_end,z_start,z_end
885,454,66,377,501,0,209,36,97
885,454,154,93,152,0,90,207,395
885,454,101,61,149,0,115,58,197
885,454,70,103,136,0,300,76,166
885,454,106,0,57,0,206,167,273
885,454,117,57,83,0,126,167,324
885,454,272,101,183,200,288,0,83
885,454,292,0,105,0,88,137,253
885,454,137,268,298,62,174,83,245
886,454,122,0,228,0,140,0,53
887,455,298,185,251,250,370,206,274
887,455,125,0,166,0,156,0,133
887,455,197,319,351,289,436,0,221
887,455,65,0,93,196,339,0,156
887,455,81,0,15,304,469,0,92
887,455,151,0,58,0,169,0,284
887,455,239,0,76,103,186,0,221
887,455,292,0,105,0,88,137,253
888,456,58,403,497,0,84,0,319
888,456,148,155,309,0,329,155,267
888,456,405,0,74,173,297,0,253
888,456,225,0,61,0,268,58,231
888,456,376,333,447,0,103,160,350
888,456,319,378,469,0,81,173,466
888,456,454,402,436,0,90,0,186
888,456,292,0,105,0,88,137,253
888,456,171,0,212,205,350,117,231
888,456,272,101,183,200,288,0,83
889,457,28,252,321,0,81,184,407
889,457,58,403,497,0,84,0,319
889,457,56,0,83,83,172,184,516
889,457,148,155,309,0,329,155,267
889,457,354,0,89,224,313,84,398
889,457,6,177,254,83,261,0,169
889,457,20,0,135,0,109,264,265
889,457,148,155,309,0,329,155,267
889,457,69,0,62,0,155,0,270
889,457,171,0,212,205,350,117,231
889,457,242,75,106,188,280,61,186
889,457,32,355,394,0,138,0,186
889,457,298,185,251,250,370,206,274
889,457,228,0,74,0,142,196,319
889,457,296,69,100,0,110,239,395
889,457,54,331,407,108,191,76,172
889,457,61,0,103,0,97,0,136
889,457,310,156,224,184,306,88,152
889,457,480,0,44,191,393,82,128
889,457,292,0,105,0,88,137,253
889,457,160,0,20,295,454,0,103
890,457,261,377,460,224,303,0,268
890,457,165,153,217,0,150,0,225
890,457,274,0,184,0,167,0,369
890,457,405,0,74,173,297,0,253
890,457,169,212,384,146,258,121,267
890,457,219,0,95,200,344,0,271
890,457,36,0,71,105,251,112,290
891,458,234,0,269,0,437,93,198
891,458,403,93,168,0,230,36,320
891,458,231,369,430,83,181,0,217
891,458,126,203,365,62,351,119,224
891,458,264,0,93,84,214,36,267
891,458,10,0,56,0,236,0,215
891,458,293,124,159,0,263,0,171
891,458,20,0,135,0,109,264,265
891,458,231,369,430,83,181,0,217
891,458,292,0,105,0,88,137,253
891,458,102,0,177,0,95,265,272
891,458,123,341,441,207,318,166,289
891,458,229,69,130,93,160,83,203
891,458,495,0,37,154,474,82,118
891,458,20,0,135,0,109,264,265
891,458,139,169,224,162,242,173,317
891,458,454,402,436,0,90,0,186
892,458,442,89,182,133,314,0,245
892,458,180,329,449,0,158,0,320
892,458,56,0,83,83,172,184,516
892,458,56,0,83,83,172,184,516
892,458,374,0,94,93,177,184,496
892,458,315,0,82,0,203,119,367
892,458,58,403,497,0,84,0,319
892,458,284,0,45,0,104,162,441
892,458,391,332,425,105,233,0,269
892,458,67,322,363,273,411,94,254
892,458,225,0,61,0,268,58,231
892,458,103,185,325,250,370,86,153
892,458,212,0,67,248,316,114,313
892,458,61,0,103,0,97,0,136
892,458,146,0,60,116,208,137,288
892,458,401,0,25,0,200,239,326
893,458,171,0,212,205,350,117,231
893,458,126,203,365,62,351,119,224
893,458,100,0,48,0,160,224,514
893,458,453,131,207,245,412,83,309
893,458,225,0,61,0,268,58,231
893,458,69,0,62,0,155,0,270
893,458,294,369,494,62,242,93,300
893,458,39,0,60,103,211,76,221
893,458,345,437,491,0,94,0,300
893,458,379,0,62,237,374,0,254
893,458,39,0,60,103,211,76,221
893,458,136,321,384,243,389,0,221
893,458,154,93,152,0,90,207,395
894,459,225,0,61,0,268,58,231
894,459,411,0,83,224,308,96,251
894,459,498,438,486,0,87,104,346
894,459,169,212,384,146,258,121,267
894,459,441,369,481,0,270,0,146
894,459,259,329,437,0,136,0,143
894,459,100,0,48,0,160,224,514
894,459,277,144,246,162,326,166,264
894,459,47,79,159,175,329,0,116
894,459,457,405,505,105,201,97,302
894,459,102,0,177,0,95,265,272
894,459,487,329,429,167,253,0,136
894,459,33,0,56,0,137,0,224
894,459,66,377,501,0,209,36,97
894,459,261,377,460,224,303,0,268
894,459,121,254,322,237,304,0,120
894,459,66,377,501,0,209,36,97
894,459,122,0,228,0,140,0,53
894,459,476,0,73,0,70,155,207
894,459,54,331,407,108,191,76,172
894,459,117,57,83,0,126,167,324
894,459,103,185,325,250,370,86,153
894,459,308,419,493,0,157,214,270
894,459,304,75,85,219,312,61,213
894,459,455,450,483,220,300,89,256
894,459,206,446,552,0,44,0,236
894,459,444,160,181,145,285,246,392
895,459,148,155,309,0,329,155,267
895,459,437,0,178,0,127,0,328
895,459,100,0,48,0,160,224,514
895,459,47,79,159,175,329,0,116
895,459,457,405,505,105,201,97,302
895,459,61,0,103,0,97,0,136
895,459,354,0,89,224,313,84,398
895,459,357,366,469,0,103,0,192
895,459,445,0,66,248,344,74,325
895,459,412,364,440,0,70,0,204
895,459,131,0,59,248,380,0,241
895,459,258,427,500,154,222,103,259
895,459,308,419,493,0,157,214,270
895,459,143,0,45,0,230,0,82
895,459,298,185,251,250,370,206,274
895,459,31,0,70,58,160,120,344
895,459,233,0,82,0,78,155,264
895,459,480,0,44,191,393,82,128
895,459,218,284,345,254,319,0,119
896,459,148,155,309,0,329,155,267
896,459,148,155,309,0,329,155,267
896,459,148,155,309,0,329,155,267
896,459,58,403,497,0,84,0,319
896,459,370,126,213,83,296,177,426
896,459,450,0,79,105,196,180,465
896,459,411,0,83,224,308,96,251
896,459,411,0,83,224,308,96,251
896,459,411,0,83,224,308,96,251
896,459,365,0,46,130,333,0,191
896,459,438,0,53,103,202,0,205
896,459,460,0,47,155,270,83,273
896,459,100,0,48,0,160,224,514
896,459,411,0,83,224,308,96,251
896,459,247,61,131,62,132,155,263
896,459,268,432,487,66,121,0,180
896,459,308,419,493,0,157,214,270
897,459,426,329,480,0,150,120,305
897,459,259,329,437,0,136,0,143
897,459,11,338,403,0,195,0,273
897,459,261,377,460,224,303,0,268
897,459,125,0,166,0,156,0,133
897,459,374,0,94,93,177,184,496
897,459,241,0,87,83,187,137,292
897,459,225,0,61,0,268,58,231
897,459,376,333,447,0,103,160,350
897,459,74,419,493,72,150,0,268
897,459,66,377,501,0,209,36,97
897,459,210,344,398,167,286,100,246
897,459,33,0,56,0,137,0,224
897,459,233,0,82,0,78,155,264
897,459,18,75,120,262,388,0,257
897,459,454,402,436,0,90,0,186
897,459,90,69,133,0,66,0,276
897,459,473,212,252,146,255,233,362
897,459,222,0,42,84,243,61,163
898,459,231,369,430,83,181,0,217
898,459,103,185,325,250,370,86,153
898,459,211,412,513,0,87,0,101
898,459,212,0,67,248,316,114,313
899,460,402,284,341,0,169,0,254
899,460,254,0,64,196,407,0,341
899,460,148,155,309,0,329,155,267
899,460,58,403,497,0,84,0,319
899,460,359,0,117,205,486,0,114
899,460,376,333,447,0,103,160,350
899,460,44,0,9,105,161,0,121
899,460,131,0,59,248,380,0,241
899,460,10,0,56,0,236,0,215
899,460,146,0,60,116,208,137,288
899,460,406,329,405,0,74,195,384
899,460,376,333,447,0,103,160,350
899,460,410,0,76,186,278,0,112
899,460,231,369,430,83,181,0,217
899,460,342,0,10,52,129,155,322
899,460,34,105,206,167,269,0,96
899,460,154,93,152,0,90,207,395
899,460,454,402,436,0,90,0,186
899,460,268,432,487,66,121,0,180
900,460,354,0,89,224,313,84,398
900,460,195,61,150,154,247,155,521
900,460,125,0,166,0,156,0,133
900,460,354,0,89,224,313,84,398
900,460,11,338,403,0,195,0,273
900,460,192,0,83,154,236,0,338
900,460,36,0,71,105,251,112,290
900,460,453,131,207,245,412,83,309
900,460,36,0,71,105,251,112,290
900,460,173,160,204,0,145,224,384
900,460,31,0,70,58,160,120,344
900,460,125,0,166,0,156,0,133
900,460,136,321,384,243,389,0,221
900,460,293,124,159,0,263,0,171
901,461,191,157,240,180,256,0,281
901,461,450,0,79,105,196,180,465
901,461,419,232,307,241,394,91,292
901,461,354,0,89,224,313,84,398
901,461,247,61,131,62,132,155,263
901,461,171,0,212,205,350,117,231
901,461,319,378,469,0,81,173,466
901,461,281,403,496,0,267,94,248
901,461,110,0,67,254,316,0,68
901,461,66,377,501,0,209,36,97
901,461,495,0,37,154,474,82,118
901,461,342,0,10,52,129,155,322
901,461,411,0,83,224,308,96,251
901,461,225,0,61,0,268,58,231
901,461,146,0,60,116,208,137,288
901,461,66,377,501,0,209,36,97
901,461,409,112,193,0,71,74,327
901,461,188,0,70,0,92,0,229
901,461,411,0,83,224,308,96,251
901,461,480,0,44,191,393,82,128
902,461,56,0,83,83,172,184,516
903,462,56,0,83,83,172,184,516
903,462,450,0,79,105,196,180,465
903,462,494,155,209,103,183,191,339
903,462,181,239,258,290,377,0,172
903,462,36,0,71,105,251,112,290
903,462,394,0,90,0,83,0,324
903,462,20,0,135,0,109,264,265
903,462,479,83,119,0,319,0,213
903,462,148,155,309,0,329,155,267
903,462,194,0,115,200,321,0,167
903,462,419,232,307,241,394,91,292
904,463,20,0,135,0,109,264,265
904,463,274,0,184,0,167,0,369
904,463,148,155,309,0,329,155,267
904,463,148,155,309,0,329,155,267
904,463,57,0,67,169,238,0,191
904,463,194,0,115,200,321,0,167
904,463,352,284,364,62,155,0,245
904,463,110,0,67,254,316,0,68
904,463,384,408,490,155,244,0,146
904,463,58,403,497,0,84,0,319
904,463,39,0,60,103,211,76,221
904,463,278,173,229,0,119,194,315
904,463,145,0,44,187,267,186,286
904,463,480,0,44,191,393,82,128
904,463,86,0,62,148,207,0,221
904,463,121,254,322,237,304,0,120
904,463,480,0,44,191,393,82,128
904,463,292,0,105,0,88,137,253
905,463,148,155,309,0,329,155,267
905,463,474,151,234,75,155,0,259
905,463,31,0,70,58,160,120,344
905,463,303,241,315,235,337,0,228
905,463,62,338,395,0,126,0,197
905,463,56,0,83,83,172,184,516
905,463,345,437,491,0,94,0,300
905,463,445,0,66,248,344,74,325
905,463,125,0,166,0,156,0,133
905,463,205,236,280,0,96,221,407
906,464,427,0,99,217,398,0,339
906,464,86,0,62,148,207,0,221
906,464,292,0,105,0,88,137,253
906,464,309,388,429,0,109,189,373
906,464,410,0,76,186,278,0,112
906,464,399,328,522,0,131,0,230
906,464,151,0,58,0,169,0,284
906,464,205,236,280,0,96,221,407
906,464,405,0,74,173,297,0,253
906,464,117,57,83,0,126,167,324
906,464,333,314,399,176,268,0,147
906,464,405,0,74,173,297,0,253
906,464,102,0,177,0,95,265,272
906,464,495,0,37,154,474,82,118
906,464,55,130,191,0,88,0,173
906,464,29,0,37,166,318,224,432
906,464,344,61,133,0,87,0,102
906,464,278,173,229,0,119,194,315
906,464,154,93,152,0,90,207,395
906,464,117,57,83,0,126,167,324
906,464,77,314,347,176,301,85,268
906,464,172,208,242,166,306,224,409
906,464,454,402,436,0,90,0,186
906,464,20,0,135,0,109,264,265
907,464,148,155,309,0,329,155,267
907,464,274,0,184,0,167,0,369
907,464,148,155,309,0,329,155,267
907,464,182,112,200,233,321,93,260
907,464,69,0,62,0,155,0,270
907,464,315,0,82,0,203,119,367
907,464,266,270,391,0,176,0,208
907,464,66,377,501,0,209,36,97
907,464,231,369,430,83,181,0,217
908,464,411,0,83,224,308,96,251
908,464,121,254,322,237,304,0,120
908,464,225,0,61,0,268,58,231
908,464,219,0,95,200,344,0,271
908,464,360,0,277,0,197,201,259
908,464,195,61,150,154,247,155,521
908,464,85,0,71,214,288,0,124
908,464,402,284,341,0,169,0,254
909,465,360,0,277,0,197,201,259
909,465,405,0,74,173,297,0,253
909,465,417,248,464,83,205,0,249
909,465,195,61,150,154,247,155,521
909,465,315,0,82,0,203,119,367
909,465,225,0,61,0,268,58,231
909,465,354,0,89,224,313,84,398
909,465,147,369,450,0,96,105,426
909,465,101,61,149,0,115,58,197
909,465,165,153,217,0,150,0,225
909,465,174,0,23,0,150,0,85
909,465,292,0,105,0,88,137,253
909,465,293,124,159,0,263,0,171
909,465,131,0,59,248,380,0,241
909,465,454,402,436,0,90,0,186
909,465,173,160,204,0,145,224,384
909,465,119,201,267,148,210,197,237
909,465,268,432,487,66,121,0,180
910,465,406,329,405,0,74,195,384
910,465,225,0,61,0,268,58,231
910,465,206,446,552,0,44,0,236
910,465,410,0,76,186,278,0,112
911,466,58,403,497,0,84,0,319
911,466,354,0,89,224,313,84,398
911,466,274,0,184,0,167,0,369
911,466,148,155,309,0,329,155,267
911,466,233,0,82,0,78,155,264
911,466,101,61,149,0,115,58,197
911,466,292,0,105,0,88,137,253
911,466,58,403,497,0,84,0,319
911,466,261,377,460,224,303,0,268
911,466,80,0,93,0,80,184,436
911,466,405,0,74,173,297,0,253
911,466,378,88,105,30,292,0,257
911,466,253,197,243,0,86,224,362
911,466,96,401,584,272,365,0,43
911,466,408,0,9,10,79,190,373
912,466,180,329,449,0,158,0,320
912,466,180,329,449,0,158,0,320
912,466,474,151,234,75,155,0,259
912,466,226,403,470,0,188,0,308
912,466,254,0,64,196,407,0,341
912,466,148,155,309,0,329,155,267
912,466,387,166,258,187,332,172,260
912,466,171,0,212,205,350,117,231
912,466,69,0,62,0,155,0,270
913,466,180,329,449,0,158,0,320
913,466,148,155,309,0,329,155,267
913,466,234,0,269,0,437,93,198
913,466,147,369,450,0,96,105,426
913,466,247,61,131,62,132,155,263
913,466,383,369,451,83,155,98,199
914,467,100,0,48,0,160,224,514
914,467,336,0,170,89,326,0,300
914,467,219,0,95,200,344,0,271
914,467,84,0,21,290,638,0,189
914,467,144,329,404,0,108,0,161
914,467,259,329,437,0,136,0,143
914,467,80,0,93,0,80,184,436
914,467,155,0,41,278,413,211,234
914,467,103,185,325,250,370,86,153
914,467,0,158,260,105,207,160,279
914,467,286,412,499,0,82,100,413
914,467,411,0,83,224,308,96,251
914,467,333,314,399,176,268,0,147
914,467,20,0,135,0,109,264,265
914,467,122,0,228,0,140,0,53
914,467,121,254,322,237,304,0,120
914,467,28,252,321,0,81,184,407
914,467,233,0,82,0,78,155,264
914,467,495,0,37,154,474,82,118
914,467,327,453,497,145,227,0,157
914,467,342,0,10,52,129,155,322
915,467,148,155,309,0,329,155,267
915,467,148,155,309,0,329,155,267
915,467,138,0,115,0,206,0,379
915,467,56,0,83,83,172,184,516
915,467,126,203,365,62,351,119,224
915,467,359,0,117,205,486,0,114
915,467,80,0,93,0,80,184,436
915,467,411,0,83,224,308,96,251
915,467,86,0,62,148,207,0,221
915,467,39,0,60,103,211,76,221
915,467,144,329,404,0,108,0,161
915,467,495,0,37,154,474,82,118
916,467,274,0,184,0,167,0,369
916,467,148,155,309,0,329,155,267
916,467,47,79,159,175,329,0,116
916,467,125,0,166,0,156,0,133
916,467,335,195,281,189,281,163,461
916,467,266,270,391,0,176,0,208
916,467,457,405,505,105,201,97,302
916,467,225,0,61,0,268,58,231
916,467,390,0,74,248,319,137,356
916,467,143,0,45,0,230,0,82
916,467,39,0,60,103,211,76,221
917,468,191,157,240,180,256,0,281
917,468,445,0,66,248,344,74,325
917,468,426,329,480,0,150,120,305
917,468,231,369,430,83,181,0,217
917,468,56,0,83,83,172,184,516
917,468,102,0,177,0,95,265,272
917,468,179,0,61,224,320,0,220
917,468,427,0,99,217,398,0,339
918,469,56,0,83,83,172,184,516
918,469,249,0,188,0,262,0,328
918,469,453,131,207,245,412,83,309
918,469,126,203,365,62,351,119,224
918,469,376,333,447,0,103,160,350
918,469,411,0,83,224,308,96,251
918,469,480,0,44,191,393,82,128
918,469,181,239,258,290,377,0,172
918,469,480,0,44,191,393,82,128
918,469,411,0,83,224,308,96,251
918,469,480,0,44,191,393,82,128
918,469,66,377,501,0,209,36,97
918,469,4,0,44,269,316,160,305
918,469,473,212,252,146,255,233,362
918,469,146,0,60,116,208,137,288
918,469,307,0,32,70,152,132,281
919,469,254,0,64,196,407,0,341
919,469,180,329,449,0,158,0,320
919,469,147,369,450,0,96,105,426
919,469,148,155,309,0,329,155,267
919,469,383,369,451,83,155,98,199
919,469,58,403,497,0,84,0,319
919,469,292,0,105,0,88,137,253
919,469,70,103,136,0,300,76,166
919,469,125,0,166,0,156,0,133
919,469,74,419,493,72,150,0,268
919,469,391,332,425,105,233,0,269
919,469,6,177,254,83,261,0,169
919,469,61,0,103,0,97,0,136
920,469,148,155,309,0,329,155,267
920,469,148,155,309,0,329,155,267
920,469,231,369,430,83,181,0,217
920,469,378,88,105,30,292,0,257
920,469,126,203,365,62,351,119,224
920,469,195,61,150,154,247,155,521
921,470,148,155,309,0,329,155,267
921,470,274,0,184,0,167,0,369
921,470,231,369,430,83,181,0,217
921,470,154,93,152,0,90,207,395
921,470,259,329,437,0,136,0,143
921,470,411,0,83,224,308,96,251
921,470,337,281,400,176,209,0,144
921,470,172,208,242,166,306,224,409
921,470,411,0,83,224,308,96,251
921,470,4,0,44,269,316,160,305
921,470,66,377,501,0,209,36,97
921,470,225,0,61,0,268,58,231
921,470,387,166,258,187,332,172,260
921,470,11,338,403,0,195,0,273
921,470,473,212,252,146,255,233,362
921,470,33,0,56,0,137,0,224
921,470,212,0,67,248,316,114,313
922,471,249,0,188,0,262,0,328
922,471,148,155,309,0,329,155,267
922,471,79,132,191,48,152,136,390
922,471,378,88,105,30,292,0,257
922,471,480,0,44,191,393,82,128
922,471,179,0,61,224,320,0,220
922,471,149,0,79,0,252,0,236
922,471,164,219,290,248,340,137,246
922,471,303,241,315,235,337,0,228
922,471,34,105,206,167,269,0,96
922,471,268,432,487,66,121,0,180
922,471,146,0,60,116,208,137,288
922,471,184,279,348,71,154,167,389
923,471,148,155,309,0,329,155,267
923,471,148,155,309,0,329,155,267
923,471,58,403,497,0,84,0,319
923,471,58,403,497,0,84,0,319
923,471,72,0,89,0,91,0,264
923,471,147,369,450,0,96,105,426
923,471,6,177,254,83,261,0,169
924,472,463,346,503,0,155,0,148
924,472,52,0,196,0,275,0,338
924,472,357,366,469,0,103,0,192
924,472,225,0,61,0,268,58,231
924,472,376,333,447,0,103,160,350
924,472,160,0,20,295,454,0,103
924,472,66,377,501,0,209,36,97
924,472,228,0,74,0,142,196,319
924,472,406,329,405,0,74,195,384
924,472,410,0,76,186,278,0,112
924,472,90,69,133,0,66,0,276
924,472,18,75,120,262,388,0,257
924,472,201,0,43,196,243,224,454
925,473,194,0,115,200,321,0,167
925,473,357,366,469,0,103,0,192
925,473,146,0,60,116,208,137,288
925,473,102,0,177,0,95,265,272
925,473,493,0,84,215,291,184,432
925,473,175,0,14,75,133,30,121
925,473,249,0,188,0,262,0,328
925,473,376,333,447,0,103,160,350
925,473,154,93,152,0,90,207,395
925,473,343,61,119,0,131,0,246
925,473,419,232,307,241,394,91,292
925,473,58,403,497,0,84,0,319
925,473,480,0,44,191,393,82,128
925,473,411,0,83,224,308,96,251
925,473,472,432,501,0,64,0,66
925,473,480,0,44,191,393,82,128
926,473,61,0,103,0,97,0,136
926,473,231,369,430,83,181,0,217
926,473,27,240,282,79,191,222,374
926,473,171,0,212,205,350,117,231
926,473,411,0,83,224,308,96,251
926,473,330,0,94,0,88,164,285
926,473,411,0,83,224,308,96,251
926,473,411,0,83,224,308,96,251
927,474,480,0,44,191,393,82,128
927,474,318,56,86,0,339,0,123
927,474,248,35,395,0,187,79,167
927,474,171,0,212,205,350,117,231
927,474,376,333,447,0,103,160,350
927,474,411,0,83,224,308,96,251
927,474,137,268,298,62,174,83,245
927,474,166,74,128,244,332,147,401
927,474,231,369,430,83,181,0,217
927,474,128,0,124,0,124,127,212
927,474,126,203,365,62,351,119,224
927,474,487,329,429,167,253,0,136
927,474,454,402,436,0,90,0,186
927,474,36,0,71,105,251,112,290
927,474,454,402,436,0,90,0,186
927,474,390,0,74,248,319,137,356
927,474,202,56,140,75,160,0,90
927,474,473,212,252,146,255,233,362
927,474,330,0,94,0,88,164,285
927,474,36,0,71,105,251,112,290
927,474,321,324,371,192,299,209,362
928,474,479,83,119,0,319,0,213
928,474,195,61,150,154,247,155,521
928,474,66,377,501,0,209,36,97
928,474,319,378,469,0,81,173,466
928,474,61,0,103,0,97,0,136
929,475,138,0,115,0,206,0,379
929,475,228,0,74,0,142,196,319
929,475,321,324,371,192,299,209,362
929,475,164,219,290,248,340,137,246
929,475,484,74,160,0,74,164,451
929,475,148,155,309,0,329,155,267
929,475,133,436,501,0,117,209,272
929,475,113,0,289,0,104,220,259
929,475,480,0,44,191,393,82,128
929,475,171,0,212,205,350,117,231
929,475,54,331,407,108,191,76,172
929,475,34,105,206,167,269,0,96
929,475,303,241,315,235,337,0,228
929,475,181,239,258,290,377,0,172
929,475,357,366,469,0,103,0,192
929,475,407,0,45,226,304,0,141
929,475,307,0,32,70,152,132,281
929,475,20,0,135,0,109,264,265
929,475,411,0,83,224,308,96,251
929,475,202,56,140,75,160,0,90
929,475,407,0,45,226,304,0,141
929,475,305,253,334,0,72,198,474
930,475,266,270,391,0,176,0,208
930,475,374,0,94,93,177,184,496
930,475,61,0,103,0,97,0,136
930,475,147,369,450,0,96,105,426
930,475,357,366,469,0,103,0,192
930,475,192,0,83,154,236,0,338
930,475,33,0,56,0,137,0,224
930,475,148,155,309,0,329,155,267
930,475,440,91,163,83,167,0,229
930,475,121,254,322,237,304,0,120
930,475,238,88,116,47,266,0,212
930,475,98,329,419,72,173,0,238
930,475,77,314,347,176,301,85,268
931,476,446,0,43,0,202,202,285
931,476,192,0,83,154,236,0,338
931,476,56,0,83,83,172,184,516
931,476,228,0,74,0,142,196,319
931,476,334,84,111,0,145,0,144
931,476,66,377,501,0,209,36,97
931,476,268,432,487,66,121,0,180
931,476,111,403,453,0,164,0,169
931,476,29,0,37,166,318,224,432
931,476,411,0,83,224,308,96,251
931,476,370,126,213,83,296,177,426
931,476,131,0,59,248,380,0,241
931,476,379,0,62,237,374,0,254
931,476,474,151,234,75,155,0,259
932,477,148,155,309,0,329,155,267
932,477,100,0,48,0,160,224,514
932,477,38,0,87,232,643,193,273
932,477,417,248,464,83,205,0,249
932,477,125,0,166,0,156,0,133
932,477,233,0,82,0,78,155,264
932,477,101,61,149,0,115,58,197
932,477,411,0,83,224,308,96,251
932,477,36,0,71,105,251,112,290
932,477,58,403,497,0,84,0,319
933,478,360,0,277,0,197,201,259
933,478,11,338,403,0,195,0,273
933,478,225,0,61,0,268,58,231
933,478,225,0,61,0,268,58,231
933,478,360,0,277,0,197,201,259
933,478,376,333,447,0,103,160,350
933,478,378,88,105,30,292,0,257
933,478,405,0,74,173,297,0,253
933,478,225,0,61,0,268,58,231
933,478,376,333,447,0,103,160,350
933,478,121,254,322,237,304,0,120
933,478,474,151,234,75,155,0,259
933,478,406,329,405,0,74,195,384
933,478,231,369,430,83,181,0,217
933,478,20,0,135,0,109,264,265
933,478,445,0,66,248,344,74,325
933,478,401,0,25,0,200,239,326
933,478,173,160,204,0,145,224,384
933,478,454,402,436,0,90,0,186
933,478,179,0,61,224,320,0,220
933,478,154,93,152,0,90,207,395
933,478,121,254,322,237,304,0,120
933,478,478,0,13,140,290,84,159
933,478,478,0,13,140,290,84,159
933,478,339,0,23,290,413,46,218
934,478,148,155,309,0,329,155,267
934,478,148,155,309,0,329,155,267
934,478,148,155,309,0,329,155,267
934,478,346,298,390,0,83,172,490
934,478,450,0,79,105,196,180,465
934,478,215,0,76,105,195,93,384
934,478,58,403,497,0,84,0,319
934,478,56,0,83,83,172,184,516
934,478,58,403,497,0,84,0,319
934,478,147,369,450,0,96,105,426
934,478,401,0,25,0,200,239,326
934,478,440,91,163,83,167,0,229
934,478,121,254,322,237,304,0,120
934,478,411,0,83,224,308,96,251
934,478,247,61,131,62,132,155,263
935,478,37,0,55,0,391,0,127
936,479,76,0,270,82,528,0,114
936,479,445,0,66,248,344,74,325
936,479,148,155,309,0,329,155,267
936,479,268,432,487,66,121,0,180
936,479,148,155,309,0,329,155,267
936,479,474,151,234,75,155,0,259
936,479,454,402,436,0,90,0,186
936,479,298,185,251,250,370,206,274
936,479,480,0,44,191,393,82,128
936,479,446,0,43,0,202,202,285
936,479,113,0,289,0,104,220,259
936,479,179,0,61,224,320,0,220
936,479,113,0,289,0,104,220,259
936,479,175,0,14,75,133,30,121
936,479,110,0,67,254,316,0,68
936,479,383,369,451,83,155,98,199
937,479,370,126,213,83,296,177,426
937,479,148,155,309,0,329,155,267
937,479,56,0,83,83,172,184,516
937,479,225,0,61,0,268,58,231
937,479,56,0,83,83,172,184,516
937,479,37,0,55,0,391,0,127
937,479,391,332,425,105,233,0,269
937,479,372,273,338,185,272,208,359
937,479,360,0,277,0,197,201,259
937,479,31,0,70,58,160,120,344
937,479,473,212,252,146,255,233,362
938,480,445,0,66,248,344,74,325
938,480,315,0,82,0,203,119,367
938,480,225,0,61,0,268,58,231
938,480,411,0,83,224,308,96,251
938,480,387,166,258,187,332,172,260
938,480,304,75,85,219,312,61,213
938,480,139,169,224,162,242,173,317
938,480,160,0,20,295,454,0,103
938,480,126,203,365,62,351,119,224
938,480,251,412,498,69,282,0,250
938,480,70,103,136,0,300,76,166
938,480,354,0,89,224,313,84,398
938,480,303,241,315,235,337,0,228
938,480,228,0,74,0,142,196,319
938,480,411,0,83,224,308,96,251
938,480,452,0,59,0,152,112,172
939,481,416,248,312,0,121,150,212
939,481,148,155,309,0,329,155,267
939,481,492,166,240,0,72,0,263
939,481,405,0,74,173,297,0,253
939,481,261,377,460,224,303,0,268
939,481,180,329,449,0,158,0,320
939,481,445,0,66,248,344,74,325
939,481,151,0,58,0,169,0,284
939,481,66,377,501,0,209,36,97
939,481,459,337,465,178,303,0,131
939,481,4,0,44,269,316,160,305
939,481,181,239,258,290,377,0,172
939,481,411,0,83,224,308,96,251
939,481,59,0,55,263,359,74,280
939,481,495,0,37,154,474,82,118
939,481,273,291,362,0,72,184,254
939,481,101,61,149,0,115,58,197
939,481,455,450,483,220,300,89,256
939,481,308,419,493,0,157,214,270
939,481,459,337,465,178,303,0,131
939,481,20,0,135,0,109,264,265
940,481,148,155,309,0,329,155,267
940,481,399,328,522,0,131,0,230
940,481,148,155,309,0,329,155,267
940,481,148,155,309,0,329,155,267
940,481,450,0,79,105,196,180,465
940,481,151,0,58,0,169,0,284
940,481,225,0,61,0,268,58,231
940,481,364,0,79,0,80,0,301
940,481,411,0,83,224,308,96,251
940,481,154,93,152,0,90,207,395
940,481,210,344,398,167,286,100,246
941,481,125,0,166,0,156,0,133
941,481,171,0,212,205,350,117,231
941,481,56,0,83,83,172,184,516
941,481,125,0,166,0,156,0,133
941,481,440,91,163,83,167,0,229
941,481,283,0,99,0,79,0,217
941,481,61,0,103,0,97,0,136
941,481,292,0,105,0,88,137,253
941,481,54,331,407,108,191,76,172
941,481,125,0,166,0,156,0,133
941,481,474,151,234,75,155,0,259
941,481,265,0,69,0,82,156,262
941,481,333,314,399,176,268,0,147
942,482,411,0,83,224,308,96,251
942,482,149,0,79,0,252,0,236
942,482,333,314,399,176,268,0,147
942,482,195,61,150,154,247,155,521
942,482,144,329,404,0,108,0,161
942,482,56,0,83,83,172,184,516
942,482,411,0,83,224,308,96,251
942,482,405,0,74,173,297,0,253
942,482,403,93,168,0,230,36,320
942,482,36,0,71,105,251,112,290
942,482,457,405,505,105,201,97,302
942,482,411,0,83,224,308,96,251
942,482,20,0,135,0,109,264,265
943,483,474,151,234,75,155,0,259
943,483,56,0,83,83,172,184,516
943,483,109,0,32,0,71,93,302
943,483,315,0,82,0,203,119,367
943,483,226,403,470,0,188,0,308
943,483,69,0,62,0,155,0,270
943,483,23,329,437,62,190,0,100
943,483,20,0,135,0,109,264,265
943,483,405,0,74,173,297,0,253
943,483,206,446,552,0,44,0,236
943,483,480,0,44,191,393,82,128
943,483,411,0,83,224,308,96,251
943,483,171,0,212,205,350,117,231
